,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
1764,43904,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Blue Check Shirt,43904.jpg
1765,35984,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Flying Machine Women Printed Cobalt Blue Top,35984.jpg
1766,8725,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Black Shirts,8725.jpg
1767,6479,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Fresh Blue T-shirt,6479.jpg
1768,29721,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt,29721.jpg
1769,3937,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Jealous 21 Women's Pink Miss T-shirt,3937.jpg
1770,19988,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Top,19988.jpg
1771,17812,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011.0,Casual,Chhota Bheem Kids Boy Krishna Balram Multi Tshirt,17812.jpg
1772,45835,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Kurta,45835.jpg
1773,32967,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Angry Birds Men Printed Grey T-shirt,32967.jpg
1774,39781,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Peter England Men Striped White Formal Shirt,39781.jpg
1775,4920,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Veeya Pink Infant Kidswear,4920.jpg
1776,10805,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Rider Solid Black Shirts,10805.jpg
1777,23029,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt,23029.jpg
1778,54947,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Do u speak green Men Cream T-shirt,54947.jpg
1779,51409,Men,Apparel,Topwear,Shirts,Turquoise Blue,Summer,2012.0,Casual,Myntra Men Turquoise Blue Striped Shirt,51409.jpg
1780,9603,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Scullers Men Scul Brown Black Shirts,9603.jpg
1781,18254,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aneri Women Protima Green Kurta,18254.jpg
1782,35970,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Flying Machine Men Tee Black T-shirt,35970.jpg
1783,3339,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Hero Within White T-shirt,3339.jpg
1784,15913,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Stripes White Shirt,15913.jpg
1785,26903,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Top,26903.jpg
1786,30866,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Red Kurta,30866.jpg
1787,9267,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts,9267.jpg
1788,18630,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men GP Buddh Logo Polo Red Tshirts,18630.jpg
1789,29345,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Probase Men Printed Navy Blue T-shirt,29345.jpg
1790,9869,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Status Quo Men Grey Polo Tshirts,9869.jpg
1791,42648,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black Printed Kurta,42648.jpg
1792,8187,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Laibrook Blue Shirts,8187.jpg
1793,12138,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Kurtas,12138.jpg
1794,48372,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,French Connection Men Brown Check Shirt,48372.jpg
1795,21128,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,s.Oliver Women Printed Blue Top,21128.jpg
1796,1944,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Puma Mens Reggae All Night Blues T-shirt,1944.jpg
1797,59372,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Vishudh Women Grey Printed Kurta,59372.jpg
1798,38345,Boys,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Superman Boys Off White & Navy Blue T-shirt,38345.jpg
1799,19690,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Shirt,19690.jpg
1800,12278,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Genesis Men Solid Maroon Shirts,12278.jpg
1801,18742,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,Arrow Woman Boho Brown Top,18742.jpg
1802,26871,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women Printed White Top,26871.jpg
1803,30914,Women,Apparel,Topwear,Kurtis,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Kurti,30914.jpg
1804,18570,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Boot Red T-shirt,18570.jpg
1805,6953,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,s.Oliver Women's Striped Light Blue Top,6953.jpg
1806,17538,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt,17538.jpg
1807,20188,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Wrangler Men Adore Grey Shirt,20188.jpg
1808,41983,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Around The World White T-shirt,41983.jpg
1809,24528,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men White Shirt,24528.jpg
1810,9543,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Red Polo Tshirts,9543.jpg
1811,3079,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Probase Men's Player Pink T-shirt,3079.jpg
1812,8491,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Forever New Women Porcelain White Top,8491.jpg
1813,29653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Striped Blue Shirt,29653.jpg
1814,3845,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Wrangler Men's Wild Horse Brown T-shirt,3845.jpg
1815,45947,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Top,45947.jpg
1816,44895,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green Polo Neck T-shirt,44895.jpg
1817,10379,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Women Solid Red T-shirt,10379.jpg
1818,40409,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black & Cream-Coloured Striped Top,40409.jpg
1819,53822,Women,Apparel,Topwear,Tunics,Black,Fall,2012.0,Casual,Ayaanay_Women_New_2013_Tunics_Size_Chart.jpg,53822.jpg
1820,37769,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Stripes White Shirt,37769.jpg
1821,5980,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Locomotive Men Charcoal Stripe Shirt,5980.jpg
1822,18326,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wills Lifestyle Men Check Black Shirt,18326.jpg
1823,9771,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,ADIDAS Men Adna Blue Jackets,9771.jpg
1824,48456,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,48456.jpg
1825,23967,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Peter England Men Blue Casual T-shirt,23967.jpg
1826,13508,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Chimp Men Who's your papaji Grey Tshirts,13508.jpg
1827,31658,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men Printed White Shirt,31658.jpg
1828,8465,Girls,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Doodle Girls's Princess Purple Teen Top,8465.jpg
1829,28775,Women,Apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Aurelia Women Printed Red Kurti,28775.jpg
1830,52138,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Femella Women Pale Red Polo T-Shirt,52138.jpg
1831,25856,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Diva Women Black Floral Print Kurti,25856.jpg
1832,24984,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Men Navy Blue Printed T-shirt,24984.jpg
1833,44861,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green T-shirt,44861.jpg
1834,5148,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Wrangler Women's Sequin Butter Cup T-shirt,5148.jpg
1835,5974,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Black White Checked Shirt,5974.jpg
1836,34924,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Green Dupatta,34924.jpg
1837,42198,Women,Apparel,Topwear,Tunics,Beige,Summer,2012.0,Casual,Sepia Women Beige Tunic,42198.jpg
1838,19200,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt,19200.jpg
1839,28547,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Icon Black T-shirt,28547.jpg
1840,33759,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Vero Moda Women Viva Yellow Top,33759.jpg
1841,11409,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Red Tshirts,11409.jpg
1842,41379,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Wrangler Women Red Rosy Top,41379.jpg
1843,19664,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black T-shirt,19664.jpg
1844,26885,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Jealous 21 Women Printed Mauve Top,26885.jpg
1845,19456,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Quiksilver Men Printed Grey T-shirt,19456.jpg
1846,27359,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Men After The Fight Black T-shirt,27359.jpg
1847,7049,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,s.Oliver Men White & Blue Check Shirt,7049.jpg
1848,13950,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Printed White Tops,13950.jpg
1849,40099,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Grey T-shirt,40099.jpg
1850,21892,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,BIBA Women Printed Purple Kurta,21892.jpg
1851,36825,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Vishudh Women Purple Kurta,36825.jpg
1852,18319,Men,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Wills Lifestyle Men Check Maroon Shirt,18319.jpg
1853,3274,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Guerrilla Men's Luchador Coffee T-shirt,3274.jpg
1854,42153,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Mr. Men Grey T-shirt,42153.jpg
1855,12623,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Printed Green Tshirts,12623.jpg
1856,6706,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Epaulettes On Sleeve Pink T-shirt,6706.jpg
1857,23164,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt,23164.jpg
1858,16283,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Peter England Men Printed White TShirt,16283.jpg
1859,4051,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Myntra Men's Eagle Emblem Yellow T-shirt,4051.jpg
1860,5183,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Mickey Men's Donald Jumps Bring It On Navy T-shirt,5183.jpg
1861,32224,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Striped Blue Kurta,32224.jpg
1862,40604,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,40604.jpg
1863,24341,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men White T-shirt,24341.jpg
1864,21401,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red T-shirt,21401.jpg
1865,15634,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Nike Men AS AD Club Pique Polo Navy Blue Tshirts,15634.jpg
1866,4263,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Jealous 21 Women's I am Cute When I am Angry Red T-shirt,4263.jpg
1867,10346,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Printed Purple Tshirts,10346.jpg
1868,24173,Women,Apparel,Topwear,Kurtis,Green,Fall,2011.0,Ethnic,Aurelia Women Printed Green Kurti,24173.jpg
1869,40436,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black & White Printed Top,40436.jpg
1870,2194,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Adidas Men Stripe Polo Shirt,2194.jpg
1871,30741,Men,Apparel,Topwear,Nehru Jackets,Brown,Summer,2012.0,Ethnic,Fabindia Men Brown Silk Sleeveless Jacket,30741.jpg
1872,3046,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Tantra Men's Dirty Man Burgendy T-shirt,3046.jpg
1873,17163,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Green Check Shirt,17163.jpg
1874,18917,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Levis Men Work Western Blue Shirt,18917.jpg
1875,6534,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Women's Border Blue T-shirt,6534.jpg
1876,38974,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Arrow New York Men Black Check Slim Fit Shirt,38974.jpg
1877,10722,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Nike Men Casual short sleeve tshirt White Tshirts,10722.jpg
1878,24517,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Mother Earth Women Brown Printed Kurta,24517.jpg
1879,41180,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Allen Solly Woman Check Brown Shirt,41180.jpg
1880,12075,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,W Women Printed Cream Kurtas,12075.jpg
1881,3422,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Mens Badge Final T-Shirt,3422.jpg
1882,30325,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Excuse Me Moron Black T-shirt,30325.jpg
1883,27392,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,2go Active Gear USA Men Pack Of 3 T-shirt,27392.jpg
1884,17507,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Polo T-Shirt,17507.jpg
1885,42537,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Mother Earth Women Black Kurta,42537.jpg
1886,12247,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Shirts,12247.jpg
1887,26072,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,26072.jpg
1888,13395,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Check Purple Shirts,13395.jpg
1889,30117,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Men Printed White T-shirt,30117.jpg
1890,4435,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Mickey Men's Mickey Hand Sketch Illustrat White T-shirt,4435.jpg
1891,40260,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Check Blue Shirt,40260.jpg
1892,10510,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Women RN HS Grey Tshirts,10510.jpg
1893,32640,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Striped White & Black T-shirt,32640.jpg
1894,5721,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Basics Men Blue & White Striped Polo T-shirt,5721.jpg
1895,38980,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt,38980.jpg
1896,20143,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wrangler Men Bull Classic Striped White Shirt,20143.jpg
1897,39852,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Blue Top,39852.jpg
1898,33554,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Wrangler Men Exeter Check Navy Blue Shirt,33554.jpg
1899,11604,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Solid Blue Kurtas,11604.jpg
1900,19469,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Quiksilver Men Black Shirt,19469.jpg
1901,12081,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,W Women Printed Purple Kurtas,12081.jpg
1902,43623,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Vero Moda Women Green Top,43623.jpg
1903,6998,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011.0,Casual,Classic Polo Men's Wat Duh Pho Grey T-shirt,6998.jpg
1904,13153,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Ribbon Red Tshirts,13153.jpg
1905,54694,Women,Apparel,Topwear,Kurtas,Purple,Fall,2012.0,Casual,Shree Women Purple Printed Kurta,54694.jpg
1906,46351,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Locomotive Men White Shirt,46351.jpg
1907,16421,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Levi's Men Stripes Brown Tshirts,16421.jpg
1908,8802,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Purple Blue White Shirt,8802.jpg
1909,22614,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Navy Blue T-shirt,22614.jpg
1910,47283,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Pack of 3 T-shirt,47283.jpg
1911,26086,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt,26086.jpg
1912,27154,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Shirt,27154.jpg
1913,5513,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Probase Men's Crack Print Reign Of Rock & Roll Orange T-shirt,5513.jpg
1914,44634,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black Printed T-shirt,44634.jpg
1915,15096,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Stripes Orange Kurtas,15096.jpg
1916,11436,Women,Apparel,Topwear,Tshirts,Peach,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Peach T-shirt,11436.jpg
1917,13705,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Mn's Body Train Black Tshirts,13705.jpg
1918,30587,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Sports,Nike Men Club Pique Polo Green T-shirt,30587.jpg
1919,31455,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Challenger Black Jersey,31455.jpg
1920,3280,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Guerrilla Men's Ace Of Spades Purple T-shirt,3280.jpg
1921,22042,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta,22042.jpg
1922,14520,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue White & Dark Grey Striped Shirt,14520.jpg
1923,5177,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Jimi Hendrix Men's Photo Black T-shirt,5177.jpg
1924,4899,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Levis Kids Girl's Desiree Green Kidswear,4899.jpg
1925,11052,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts,11052.jpg
1926,33302,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Palm Tree Boys Pack of 2 T-shirts,33302.jpg
1927,52107,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Myntra Women Orange Printed Kurta,52107.jpg
1928,4297,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Jim Morrison Black T-shirt,4297.jpg
1929,14712,Men,Apparel,Topwear,Shirts,Off White,Winter,2011.0,Formal,Genesis Off-White Formal Shirt,14712.jpg
1930,2160,Men,Apparel,Topwear,Tshirts,Red,Spring,2011.0,Casual,Basics Men Red T-shirt,2160.jpg
1931,9588,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Scullers Men Scul Navy Blue Shirts,9588.jpg
1932,42395,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Flying Machine Women Black T-shirt,42395.jpg
1933,17197,Men,Apparel,Topwear,Sweaters,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Stripes Green Sweater,17197.jpg
1934,34315,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Street Survival T-shirt,34315.jpg
1935,7412,Women,Apparel,Topwear,Kurtas,Pink,Summer,2011.0,Ethnic,W Women V Neck Short Sleeve Pink Kurta,7412.jpg
1936,19831,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Black Shirt,19831.jpg
1937,16045,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Highlander Men Check White Shirt,16045.jpg
1938,16419,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Levi's Men Stripes Green Tshirts,16419.jpg
1939,13957,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Tops,13957.jpg
1940,5719,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Basics Men Green Academy Football League T-shirt,5719.jpg
1941,57815,Women,Apparel,Topwear,Tops,Brown,Fall,2012.0,Casual,United Colors of Benetton Women Dark Brown Top,57815.jpg
1942,41970,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Surfs Up Red T-shirt,41970.jpg
1943,57029,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Forever New Women Pink Top,57029.jpg
1944,21895,Women,Apparel,Topwear,Kurtas,Olive,Fall,2011.0,Ethnic,BIBA Women Printed Olive Green Kurta,21895.jpg
1945,20349,Women,Apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,Scullers For Her Women Solid Black Tunic,20349.jpg
1946,59381,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Printed Kurta,59381.jpg
1947,19663,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women White Top,19663.jpg
1948,26882,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jealous 21 Women Printed White T-shirt,26882.jpg
1949,14518,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey White & Light Brown Striped Shirt,14518.jpg
1950,5973,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Checked Shirt,5973.jpg
1951,34923,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Green Dupatta,34923.jpg
1952,28540,Men,Apparel,Topwear,Jackets,Red,Summer,2012.0,Sports,Nike Men Hurricane Vapor Red Jacket,28540.jpg
1953,2158,Men,Apparel,Topwear,Tshirts,Red,Spring,2011.0,Casual,Basics Men Red Polo T-shirt,2158.jpg
1954,8462,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women Jealous Cailyn White Top White Tops,8462.jpg
1955,28772,Women,Apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Aurelia Women Printed Red Kurti,28772.jpg
1956,19809,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Grey Sweaters,19809.jpg
1957,25851,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Diva Women Printed Maroon Kurta,25851.jpg
1958,33934,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-Shirt,33934.jpg
1959,11258,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Sports,Puma Women Black Essential Racerback Tank Top,11258.jpg
1960,44866,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Tech Graphic T-shirt,44866.jpg
1961,5987,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Striped Slim Fit Shirt,5987.jpg
1962,24379,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Folklore Women Green Printed Kurta,24379.jpg
1963,48451,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,French Connection Men Black T-shirt,48451.jpg
1964,18321,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wills Lifestyle Men Check Purple Shirt,18321.jpg
1965,35039,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Fabindia Women Printed Pink Kurta,35039.jpg
1966,30779,Men,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Fabindia Men Rust Khadi Kurta,30779.jpg
1967,28786,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Denizen Men Striped Grey Shirt,28786.jpg
1968,24977,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Men Pink Printed T-shirt,24977.jpg
